"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
7 "laying" 0.281107654586207 -0.0193076659098276 -0.11171643912069 -0.606897285293103 -0.499378620206897 -0.616132532206897 0.714589013793103 -0.0883289921982759 0.052060961062069 -0.966629678448276 -0.96091705862069 -0.945477545862069 0.0852502332241379 -0.0106599565544828 -0.0158475567194828 -0.654077289891379 -0.636305017137931 -0.768092107293103 -0.00371030096551724 -0.0832969143344828 0.0688873058103448 -0.732314658 -0.691055899482759 -0.609030984541379 -0.128399960230862 -0.0488597635672414 -0.0427950085913793 -0.751706024482759 -0.800486878965517 -0.725716577741379 -0.548962698655172 -0.601268374896552 -0.548962698655172 -0.601268374896552 -0.666334691517241 -0.643728295477586 -0.602169255275862 -0.668504528126552 -0.77405268137931 -0.788050246034483 -0.628519179246552 -0.551157027862069 -0.670532008103448 -0.599989845189655 -0.507044375431035 -0.619078422982759 -0.671129161134483 -0.651751619906897 -0.745033819482759 -0.668172488982759 -0.644960957775862 -0.790082871534483 -0.678261835913793 -0.721683809672414 -0.617579382637931 -0.750583920862069 -0.678474171896552 -0.646876729212069 -0.602570680051724 -0.662911524103448 -0.639701340587931 -0.652062042344828 -0.7056339377 -0.702699763275862 -0.788299172844828 -0.804096296034483
8 "walking" 0.285241367758621 -0.0209200163517241 -0.111033379741379 -0.628202813568966 -0.503991887053448 -0.626032629848276 0.718390471724138 -0.0790627474534483 0.0522448759224138 -0.972623155344828 -0.959958723448276 -0.947350963275862 0.105597118122414 -0.00350055007501724 -0.0328551138437931 -0.680397485741379 -0.643669451862069 -0.785692073103448 -0.0286526050248276 -0.0867549061293103 0.0804543658103448 -0.748638486517241 -0.711986031051724 -0.639485250068966 -0.0884720421172414 -0.0237070048103448 -0.0585624640017241 -0.766869230862069 -0.819137870603448 -0.752692796551724 -0.56377444462069 -0.611679792310345 -0.56377444462069 -0.611679792310345 -0.684126367068966 -0.668611254984483 -0.625022564431034 -0.691699303448276 -0.791472220913793 -0.810349189293103 -0.640399571913793 -0.54964700662069 -0.678534443137931 -0.624433353051724 -0.514443940708621 -0.629717779706897 -0.69215242537931 -0.662755370258621 -0.764644389362069 -0.697078661637931 -0.647552172431034 -0.805524136896552 -0.6993157045 -0.738803219344828 -0.647663185862069 -0.766259614793103 -0.701031207 -0.67301300112069 -0.611904269051724 -0.672686831758621 -0.661849858 -0.680335025551724 -0.730663569965517 -0.721716291631034 -0.809181165189655 -0.826102287034483
8 "walkingupstairs" 0.278253612586207 -0.0190719303896552 -0.107824729068966 -0.612497106 -0.510245517362069 -0.617451752586207 0.715302904827586 -0.0847101826568965 0.0467784087189655 -0.965607179137931 -0.962877494655172 -0.955292629482759 0.0544510589655172 0.0386979174184483 0.0160898073058621 -0.666245008517241 -0.634676710786897 -0.771504290189655 -0.0464166926548276 -0.0637964821810345 0.0911413442413793 -0.73606248315 -0.705579412275862 -0.629228164258621 -0.0705301583155172 -0.0540601064137931 -0.0825996272948276 -0.765139205741379 -0.810537909172414 -0.748794375517241 -0.552902868758621 -0.605188694655172 -0.552902868758621 -0.605188694655172 -0.671197083424655 -0.6531200655 -0.619711961724138 -0.686886849603448 -0.784707576724138 -0.804838897810345 -0.629465537775862 -0.553596364843103 -0.67160752997931 -0.606929970517241 -0.520781915365517 -0.62135567097069 -0.676020916741379 -0.652947946034483 -0.750753640562069 -0.686338168051724 -0.639900571034483 -0.790967836586207 -0.696755722810345 -0.730625391706897 -0.632491641793103 -0.750548590068965 -0.695304923982759 -0.665333658413793 -0.607079887275862 -0.666399269082759 -0.640300963465517 -0.671831188982759 -0.720802727172414 -0.720227663431035 -0.802080382724138 -0.822767120896552
8 "walkingdownstairs" 0.271953074534483 -0.0180655111613793 -0.108585383775862 -0.609805046486207 -0.536974126517241 -0.635522253086207 0.747364082413793 -0.0930214463820345 0.0538582410689655 -0.969811960862069 -0.963035239310345 -0.94738217637931 0.0394491358913793 0.0251145698017241 0.00463260573344828 -0.657230334206897 -0.650799743637931 -0.768756020534483 -0.0552182686689655 -0.070937421062069 0.09836260085 -0.744707209655172 -0.712169417193103 -0.663729735689655 -0.0830340511793103 -0.0691510590810345 -0.0836941707482759 -0.759661360965517 -0.803344363413793 -0.758240616034483 -0.558371764982759 -0.617435956344828 -0.558371764982759 -0.617435956344828 -0.673044633672414 -0.647246831431034 -0.636417497672414 -0.692893102724138 -0.782586847189655 -0.79791369279069 -0.625130943551724 -0.57207379812069 -0.680224227706897 -0.604826619155172 -0.549233856931034 -0.642905067827586 -0.667001064437931 -0.668591778 -0.747968142275862 -0.678346254553448 -0.655660717574138 -0.788246045637931 -0.701175322758621 -0.734078465103448 -0.657656958775862 -0.760989951896552 -0.704718692672414 -0.699276991206897 -0.607839300810345 -0.682890958808621 -0.636369033431034 -0.663951902827586 -0.723103576637931 -0.728858712068965 -0.794955715362069 -0.817136004672414
8 "sitting" 0.266057955172414 -0.0199715610948276 -0.112948442806897 -0.601509006344828 -0.521922924799138 -0.641224352172414 0.746450545689655 -0.094765205197069 0.04809135905 -0.973310415 -0.964972460862069 -0.942303434310345 0.0673285708689655 2.89323860344826e-05 0.0202294757858621 -0.647945580413793 -0.641679959948276 -0.775770023775862 -0.0408479109 -0.0667914762931034 0.103308393744828 -0.729312716206897 -0.713362333103448 -0.660535885362069 -0.10074440502931 -0.0464340117793103 -0.0532752033775862 -0.758373766377586 -0.802264417672414 -0.751494210344828 -0.551691754658621 -0.603903978258621 -0.551691754658621 -0.603903978258621 -0.667527334 -0.644075075793103 -0.631410850206897 -0.695699263396552 -0.778797967793103 -0.802050771151724 -0.626835512741379 -0.554804424948276 -0.69099826617931 -0.592929339210345 -0.537503132931034 -0.645312733706897 -0.662870908689655 -0.657201283258621 -0.758330861224138 -0.664372301438069 -0.650138491396552 -0.791553341034483 -0.691990382172414 -0.732742887948276 -0.654858223017241 -0.743702884 -0.707330147413793 -0.695563342241379 -0.601188615241379 -0.668242425655172 -0.637787351113793 -0.654619695517241 -0.722175384206897 -0.733290413568966 -0.802040646189655 -0.817365850637931
8 "standing" 0.276407237413793 -0.0184691906143103 -0.112654228982759 -0.60645113762069 -0.51608906212069 -0.645767700327586 0.740798776896552 -0.0845394833498276 0.0517965739603448 -0.974741725 -0.965550208793103 -0.960022616206897 0.076174157162069 0.0246612264310345 -0.0221483118362069 -0.660611251703621 -0.639223497343103 -0.781851368448276 -0.0709226796896552 -0.0510610397663793 0.113015231155172 -0.728267894655172 -0.715570523103448 -0.662302173913793 -0.104130828841379 -0.0293641802396552 -0.0793367754482759 -0.75056680987931 -0.803130824482759 -0.739832996965517 -0.557517849856897 -0.600337859431034 -0.557517849856897 -0.600337859431034 -0.675157264413793 -0.651286286377586 -0.62295124445 -0.681844506586207 -0.777045085637931 -0.794156213741379 -0.624641759568966 -0.553096687258621 -0.691271454982759 -0.600638470525862 -0.529237106689655 -0.651907388051724 -0.672978983594828 -0.654421081965517 -0.763883395344828 -0.678606255327586 -0.647606953491379 -0.798366898103448 -0.689756396965517 -0.735404922857759 -0.650056026017241 -0.743384489310345 -0.709587895172414 -0.700219261534483 -0.601495689327586 -0.662969896017241 -0.641259278672414 -0.6673566705 -0.7184566185 -0.715947103448276 -0.796097899206897 -0.806625791141379
8 "laying" 0.282443609827586 -0.0169630194684483 -0.111070764413793 -0.624304782103448 -0.557341834527586 -0.679811871758621 0.745666056551724 -0.0816816416862069 0.0618485101034483 -0.974705881034483 -0.968695812241379 -0.966615383275862 0.0801162584637931 0.027283698442069 -0.0184771067146207 -0.677559826758621 -0.651548475010345 -0.797595603275862 -0.0610054476034483 -0.0513613350741379 0.104629046118966 -0.748833250086207 -0.741228127586207 -0.692501553310345 -0.0769261868793103 -0.0420695858068965 -0.0519301586 -0.759415118448276 -0.82039485362069 -0.756900589465517 -0.587363566824138 -0.625793856844828 -0.587363566824138 -0.625793856844828 -0.690714241189655 -0.667669531553448 -0.65936200885931 -0.699480510310345 -0.792697780327586 -0.807486194655172 -0.650962157339655 -0.5843294855 -0.7199582955 -0.615393760155172 -0.573314721681034 -0.685721472689655 -0.693182556930862 -0.670357136741379 -0.780911055517241 -0.690497943551724 -0.655068445396552 -0.812889455344828 -0.702024726496552 -0.759061459310345 -0.681440658256897 -0.765766127155172 -0.735769489482759 -0.726645632775862 -0.626837990775862 -0.684443656844828 -0.659245479965517 -0.681078842741379 -0.735779127586207 -0.729448482413793 -0.808166049482759 -0.82074139687931
11 "walking" 0.270464083362069 -0.0158038242780428 -0.104778918552931 -0.632726220655172 -0.525952722996552 -0.638160702293103 0.777971587758621 -0.0708731284965517 0.0600260007908621 -0.962730928275862 -0.956723229310345 -0.938450479482759 0.0511124710327586 -0.00602829514827586 -0.00846778853310345 -0.680401317431034 -0.641366516255172 -0.795571428793103 -0.0450785097275862 -0.0585935047241379 0.0759414084827586 -0.738730342327586 -0.726406491724138 -0.669660952172414 -0.0969972456551724 -0.032787264537931 -0.043691859862069 -0.752274809741379 -0.821133106034483 -0.76182534262069 -0.571780489917241 -0.612293502760345 -0.571780489917241 -0.612293502760345 -0.689315724724138 -0.667293378448276 -0.629624193189655 -0.695216674206897 -0.790932183965517 -0.810173469534483 -0.6478296375 -0.552484409896552 -0.693930946258621 -0.628124853965517 -0.543891657513793 -0.639942469362069 -0.687819398948276 -0.654876600465517 -0.77549192362069 -0.701897279275862 -0.651380366196552 -0.814360147586207 -0.688885169637931 -0.748158901810345 -0.664713134603448 -0.755511604655172 -0.718816103103448 -0.704312595913793 -0.617443014775862 -0.671623187862069 -0.655185532051724 -0.685496056293103 -0.729017658793103 -0.727167120810345 -0.809936728146552 -0.824618190122931
11 "walkingupstairs" 0.265113881637931 -0.00879380044275862 -0.109332002086207 -0.64137695847069 -0.523224681137931 -0.655246035965517 0.753238034827586 -0.0460319421224138 0.0787895079172414 -0.952185962931035 -0.933046149706897 -0.927799514310345 0.0827195105862069 0.00314521257344828 0.00732294012672414 -0.683621839710345 -0.643849467839655 -0.795755572931034 -0.0400588231117241 -0.0657070680293103 0.0982105181286207 -0.736885859655172 -0.730073025806897 -0.681021723051724 -0.0998155125344828 -0.0287913352844828 -0.0435289547896552 -0.749104976551724 -0.817312554396552 -0.75688849287931 -0.572776849586207 -0.610863266586207 -0.572776849586207 -0.610863266586207 -0.690987086448276 -0.671714897241379 -0.637446595672414 -0.712744665172414 -0.787691896448276 -0.80473811 -0.664890990162069 -0.563056434824138 -0.696224217586207 -0.634393031884483 -0.535525460162069 -0.66230778904431 -0.696912836172414 -0.661729746293103 -0.778090341206897 -0.698269315637931 -0.648915447327586 -0.812099335344828 -0.688744533 -0.746248362741379 -0.663478693017241 -0.753238582413793 -0.724729841655172 -0.718495491051724 -0.61668026942931 -0.670801225844828 -0.664769584000345 -0.683109909891379 -0.734749912568965 -0.750108362931034 -0.804094959155172 -0.819809295603448
11 "walkingdownstairs" 0.279717595465517 -0.0166542941772414 -0.107293222137931 -0.633114854741379 -0.520672762700172 -0.667445535534483 0.724357686551724 -0.0283565609068966 0.0901533469581035 -0.940586929758621 -0.929151994137931 -0.915455183741379 0.137348628103448 -0.0612006653862069 -0.0108237524651724 -0.680902301810345 -0.639587492210345 -0.801157720172414 0.0121829242810345 -0.0974151921551724 0.107477676482759 -0.758798914137931 -0.736114122586207 -0.683106779 -0.109666261224138 -0.0378678128396552 -0.0418050513965517 -0.748604925517241 -0.817999495689655 -0.754039475172414 -0.578435088053448 -0.597360143603448 -0.578435088053448 -0.597360143603448 -0.689652946494828 -0.667416741889655 -0.644639978534483 -0.686961657051724 -0.788573642068966 -0.803614075344828 -0.648938380189655 -0.54503127637931 -0.707075103827586 -0.628375477344828 -0.540939606117241 -0.674651605675862 -0.692528544844828 -0.653844181748276 -0.782608831551724 -0.697812413391379 -0.649351719396552 -0.81907377237931 -0.697207166431035 -0.750020480862069 -0.666920383431034 -0.779470378448276 -0.731962565 -0.720388781724138 -0.597949228913793 -0.662553516662069 -0.658698065372414 -0.681321792694828 -0.722703659655172 -0.719758989086207 -0.805759020689655 -0.815799996206897
11 "sitting" 0.283031362586207 -0.0161335997137931 -0.105192790603448 -0.642125233862069 -0.542702854436207 -0.665452917086207 0.692979541551724 -0.0108486532086207 0.106646362113793 -0.948141952758621 -0.934378005172414 -0.917377041241379 0.0973674518086207 -0.0138490249034483 -0.0169476816051724 -0.695058681244828 -0.667283227051724 -0.807454932482759 0.0167554959344828 -0.113231700517931 0.105932423798276 -0.760795882051724 -0.750967247482759 -0.691253198862069 -0.0989224610010345 -0.0517021555206897 -0.051936159262069 -0.771938397931034 -0.835374868793103 -0.77275414912069 -0.588281691913793 -0.610859904017241 -0.588281691913793 -0.610859904017241 -0.707288278810345 -0.684572523637931 -0.660208591517241 -0.716163581255172 -0.80658496137931 -0.824041746206897 -0.666390891689655 -0.583289241763793 -0.717120705258621 -0.634025999998276 -0.552865227734483 -0.667179036534483 -0.705384394396552 -0.681827483758621 -0.790459887586207 -0.711776430689655 -0.675235025672414 -0.823076631862069 -0.718374282051724 -0.773855044431034 -0.690039780431035 -0.775555071310345 -0.742429418517241 -0.72226835 -0.619796236137931 -0.668475621344828 -0.677714968103448 -0.69568227162069 -0.751092132758621 -0.744576736810345 -0.824314245862069 -0.836690690689655
11 "standing" 0.271231866655172 -0.0184965896865517 -0.113777758017241 -0.671633954206897 -0.591473095844828 -0.692117736206897 0.694087594827586 -0.00985823111724138 0.103103013048276 -0.966111059482759 -0.958960352586207 -0.940176501206897 0.037231087637931 0.0384910740965517 0.0145989769356897 -0.713895680775862 -0.68400007887931 -0.819192634310345 -0.0346259740017241 -0.0753929281158621 0.102889150715517 -0.765610057931034 -0.769823003448276 -0.706709280568966 -0.0937685210172414 -0.0348488829551724 -0.0550015860362069 -0.781842067931035 -0.847670805 -0.781928358275862 -0.623944432617241 -0.663553959344828 -0.623944432617241 -0.663553959344828 -0.723312506706897 -0.705894304655172 -0.678051298534483 -0.724835791239655 -0.817210238862069 -0.837571772758621 -0.688764933551724 -0.616751601982759 -0.74152865912069 -0.666067477482759 -0.605706372568966 -0.69193938337931 -0.725206304982759 -0.69898035287069 -0.804615859655172 -0.727792695325862 -0.689448806353448 -0.832480661034483 -0.730337923551724 -0.784691435637931 -0.696989078551724 -0.778389567586207 -0.764498592068966 -0.738579106086207 -0.657336631137931 -0.720385195862069 -0.697455212655172 -0.718752569155172 -0.760243551844828 -0.751176181586207 -0.840645211206897 -0.845426074137931
11 "laying" 0.276390345689655 -0.0194138934875862 -0.104360835741379 -0.674430746758621 -0.59124569592931 -0.703044397982759 0.661211507068965 -0.0147079124758621 0.0841056526982759 -0.972369250689655 -0.963315850689655 -0.951146521034483 0.0407727050689655 -0.000880703557413792 0.00214570497224138 -0.714622590741379 -0.688053097327586 -0.824644447413793 -0.0103491649948276 -0.0862243839827586 0.0711508053793103 -0.763100125672414 -0.767777888844828 -0.699623624758621 -0.0994459275431035 -0.036458257362069 -0.060865172847931 -0.778814672758621 -0.846346998637931 -0.777418840362069 -0.630394956724138 -0.672372054793103 -0.630394956724138 -0.672372054793103 -0.726162351310345 -0.708906580327586 -0.675676294758621 -0.727190979591379 -0.815712328655172 -0.831210882586207 -0.689120489775862 -0.622315766617241 -0.750881801913793 -0.669496759689655 -0.602151430674138 -0.702217065155172 -0.726857491344828 -0.702880125706897 -0.814081786862069 -0.72754248637931 -0.693625108948276 -0.833939660344828 -0.725686011603448 -0.789812978394828 -0.701237656862069 -0.776699576465517 -0.759165033965517 -0.729125634689655 -0.670108149946552 -0.725471718172414 -0.701803858362069 -0.720426706617241 -0.763190680862069 -0.75209778487931 -0.832336862327586 -0.842207003448276
14 "walking" 0.271697147017241 -0.0199051909862069 -0.114542672948276 -0.670919998953448 -0.584597202917241 -0.69763501907931 0.641852718793103 -0.00171167432448276 0.0827884187706897 -0.970647925862069 -0.951724489827586 -0.947200371896552 0.0792837576551724 0.0170567198618966 -0.000939120840172414 -0.714106408931034 -0.686557262765517 -0.828952662413793 0.00493311233034483 -0.0733860813275862 0.0576732556191379 -0.764233343705172 -0.758635853793103 -0.686615111327586 -0.0888180575517241 -0.0398721536275862 -0.0672247586758621 -0.784779554310345 -0.847883247068966 -0.772674195088621 -0.625171513258621 -0.657473959206897 -0.625171513258621 -0.657473959206897 -0.729503358086207 -0.703069453784483 -0.663799039931035 -0.714626916896552 -0.81804958362069 -0.831027218275862 -0.687760094189655 -0.614051954627586 -0.743859088844828 -0.665246008224138 -0.596705715068966 -0.697993205844828 -0.727442191189655 -0.701636718155172 -0.817836246724138 -0.725982932108621 -0.692118664060345 -0.838862235172414 -0.723381429689655 -0.782401681034483 -0.682591354155172 -0.778969337362069 -0.748706926206897 -0.718693837908621 -0.657138940931035 -0.711687144482759 -0.699298934275862 -0.710515624551724 -0.755226039693103 -0.738762539137931 -0.835022012931035 -0.838854031896552
14 "walkingupstairs" 0.275948081965517 -0.0113212664155172 -0.105400048603448 -0.671226397103448 -0.583015087546552 -0.695013801396552 0.641387127931034 -0.00158423061206896 0.0813252956663793 -0.97225854862069 -0.961059779482759 -0.957727467586207 0.0846793598525862 0.0145614392586207 -0.0153860458286207 -0.713438257758621 -0.678978451834483 -0.827258763965517 -0.0264672289103448 -0.059988611862069 0.0787339794258621 -0.779381176710345 -0.761967079655172 -0.679094569739655 -0.095224592137931 -0.0385937342753448 -0.0427619911724138 -0.787029682413793 -0.850017439482759 -0.779843536948276 -0.621011889056897 -0.649951353618965 -0.621011889056897 -0.649951353618965 -0.726321738324138 -0.700755142241379 -0.67803388487931 -0.720743248344828 -0.820164128965517 -0.836794250172414 -0.686645113034483 -0.6158370408 -0.743126533 -0.666119341706897 -0.593931327991379 -0.695696325051724 -0.724181855758621 -0.698824292689655 -0.813894584482759 -0.728331147448276 -0.679955564672414 -0.839276041206897 -0.743372628568965 -0.786654409137931 -0.68890334302069 -0.792652125517241 -0.752288998982759 -0.707903217696552 -0.661248203862069 -0.70043228337931 -0.695638966551724 -0.709641937844828 -0.758220341706897 -0.745880379310345 -0.838419117068966 -0.847889461034483
14 "walkingdownstairs" 0.264708883810345 -0.0157655253437931 -0.104861174603448 -0.676555618241379 -0.588588929351724 -0.693344075137931 0.638096535689655 -0.00613321142413793 0.0851257211086207 -0.967881747413793 -0.954103988103448 -0.94052770862069 0.0603540656206897 0.00184070805517241 -0.00749949719844828 -0.723356929651724 -0.693229960368966 -0.829991387068965 -0.0301412389103448 -0.0800648729241379 0.0616810390310345 -0.771599739506897 -0.766958517241379 -0.684611597931034 -0.108240282758621 -0.0418936232155172 -0.0613249192517241 -0.783141517775862 -0.856093671034483 -0.794652710015517 -0.623952525655172 -0.66678761087931 -0.623952525655172 -0.66678761087931 -0.730915014431034 -0.725222880862069 -0.673566749310345 -0.730327448163793 -0.823990319482759 -0.845323833793103 -0.700895056465517 -0.622643431396552 -0.750209145431034 -0.668139727706897 -0.598787139608621 -0.68972501472069 -0.736650284275862 -0.708137001551724 -0.81606634137931 -0.734484714034483 -0.6980742515 -0.842536110862069 -0.728011694827586 -0.794880360551724 -0.694565584344828 -0.786990039844828 -0.755408060517241 -0.71245242937931 -0.679275322517241 -0.713082050517241 -0.715430153517241 -0.740761813396552 -0.769443055310345 -0.75279362287931 -0.844663801724138 -0.857909301034483
14 "sitting" 0.266649029758621 -0.0182583045465517 -0.115081798241379 -0.665582965655172 -0.598234497827586 -0.70300235287931 0.625428598275862 0.000969063722413796 0.08640945585 -0.957539366724138 -0.951842325517241 -0.947321182241379 0.115679179584483 0.0126651263718448 -0.00782436981775862 -0.723030861534483 -0.70274122562069 -0.833188540862069 -0.0339604677932759 -0.0850648238741379 0.0654439028827586 -0.771615614655172 -0.767597411896552 -0.698661615017241 -0.10380013712069 -0.034426186487931 -0.0626527174931034 -0.787471398536207 -0.856601126724138 -0.797879801931034 -0.623781041274138 -0.668345201068966 -0.623781041274138 -0.668345201068966 -0.734886871827586 -0.725274872 -0.665470017034483 -0.737080116344828 -0.826210967758621 -0.84571691637931 -0.69515745887931 -0.630943659810345 -0.746641787068966 -0.655679461344828 -0.608180008224138 -0.703959151482759 -0.735900962 -0.713539529724138 -0.817825225172414 -0.734536263310345 -0.711694476793103 -0.847280495862069 -0.732846938810345 -0.788780847706897 -0.70363055937931 -0.785433615689655 -0.759391744137931 -0.727006126655172 -0.669401439034483 -0.720099501724138 -0.715246702939655 -0.740875084241379 -0.768659535068966 -0.762888478965517 -0.844743499482759 -0.858698068275862
14 "standing" 0.285798680862069 -0.0180328941775862 -0.108079878163966 -0.688786148293103 -0.625020370815517 -0.71921697487931 0.625473834137931 0.00106692731034483 0.0848807098931035 -0.974795662758621 -0.967746932586207 -0.961940753793103 0.10950268547931 -0.00453512034982759 -0.00677261512017241 -0.731808358275862 -0.7120352445 -0.840835967241379 -0.0516891626327586 -0.0710715765908621 0.0855216666689655 -0.782035339310345 -0.777912559827586 -0.725594401982759 -0.0653093803931035 -0.0293969566551724 -0.0135553802655172 -0.797249598534483 -0.855623469482759 -0.796141739931034 -0.649835432482759 -0.685919598865517 -0.649835432482759 -0.685919598865517 -0.74437579962069 -0.731968446293103 -0.699356037344828 -0.747222261224138 -0.828111705517241 -0.843399029310345 -0.715757307758621 -0.654459620534483 -0.767837061551724 -0.679544564931034 -0.634261719172414 -0.716335842622414 -0.748048911 -0.728490407137931 -0.82983268862069 -0.738827201224138 -0.714059804517241 -0.850453568448276 -0.740544799655172 -0.798659446724138 -0.716028142224138 -0.796528622931034 -0.769408497068966 -0.755097896431035 -0.688454815086207 -0.734199340258621 -0.723636623741379 -0.745351202198276 -0.774980302068966 -0.774320333672414 -0.845069860172414 -0.853246649310345
14 "laying" 0.284049215517241 -0.0201756996846552 -0.109913211775862 -0.683008582689655 -0.610756695260345 -0.712970986051724 0.628060722706897 0.00289294017241379 0.087291957887931 -0.978104291206897 -0.96425646862069 -0.962894188793103 0.0658429156896552 0.00394080916793103 0.0148434941091379 -0.716586815510345 -0.693579261965517 -0.836196957413793 -0.0260186944224138 -0.0788801421896552 0.103781560551724 -0.764643809137931 -0.763904274827586 -0.72021122912069 -0.0969020035827586 -0.0336848131741379 -0.03201345789 -0.786241398189655 -0.843142732413793 -0.790952673586207 -0.642264341906897 -0.681472783275862 -0.642264341906897 -0.681472783275862 -0.730618354827586 -0.717894240224138 -0.683742003143103 -0.724963256051724 -0.819116306896552 -0.830046368448276 -0.692759389948276 -0.638151190086207 -0.756901799482759 -0.680143358155172 -0.622152396322414 -0.713383818965517 -0.725654012086207 -0.709762924465517 -0.823232823103448 -0.733212344310345 -0.697148063068965 -0.848100356206896 -0.73880672162069 -0.781959059655172 -0.707416607758621 -0.775141381034483 -0.757857372241379 -0.752278280827586 -0.674885234686207 -0.735796172 -0.710052090568966 -0.730444964265517 -0.765434164655172 -0.74882145437931 -0.833924007241379 -0.838187169827586
15 "walking" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
15 "walkingupstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
15 "walkingdownstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
15 "sitting" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
15 "standing" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
15 "laying" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
16 "walking" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
16 "walkingupstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
16 "walkingdownstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
16 "sitting" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
16 "standing" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
